waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gm")) (L=1.8e-07) X,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gm")) (L=1.8e-07) Y,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gm")) (L=3.6e-07) X,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gm")) (L=3.6e-07) Y,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gm")) (L=5.4e-07) X,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gm")) (L=5.4e-07) Y,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gm")) (L=7.2e-07) X,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gm")) (L=7.2e-07) Y
-0.5063207297548771,2.595306836972046e-05,-0.5122971296641396,2.253302404793073e-05,-0.5282584716920664,1.99613700866656e-05,-0.5414143215261322,1.803213286459949e-05
-0.5074230240145523,2.64984245936062e-05,-0.5135732516702869,2.29471267506552e-05,-0.5297021697803916,2.029441213239474e-05,-0.5430145874079209,1.831107666130863e-05
-0.5085278129440987,2.705408468194075e-05,-0.514855569395636,2.336719781257508e-05,-0.5311552924843741,2.063135153160633e-05,-0.5446272261022633,1.859275297308724e-05
-0.5096351493967246,2.762019737452992e-05,-0.5161442031658554,2.379327364202593e-05,-0.5326180185500682,2.097218904078469e-05,-0.5462524710441876,1.887714993034732e-05
-0.5107450873332537,2.819691196131552e-05,-0.5174392754976442,2.422538936734842e-05,-0.534090530087673,2.131692414638172e-05,-0.5478905601029715,1.916425476219206e-05
-0.5118576818368836,2.878437822631751e-05,-0.5187409111429238,2.466357878805152e-05,-0.5355730126416054,2.166555504805481e-05,-0.5495417356678176,1.945405380777016e-05
-0.5129729891282722,2.938274638939957e-05,-0.5200492371341774,2.510787432574286e-05,-0.5370656552619391,2.201807864327343e-05,-0.5512062447345083,1.974653252984339e-05
-0.5140910665809637,2.999216704581563e-05,-0.52136438283096,2.555830697488464e-05,-0.538568650577216,2.237449051339853e-05,-0.5528843389929923,2.004167553065929e-05
-0.5152119727371798,3.061279110350148e-05,-0.5226864799675994,2.6014906253442e-05,-0.5400821948686225,2.273478491133865e-05,-0.5545762749158456,2.033946657022144e-05
-0.5163357673239881,3.124476971807047e-05,-0.5240156627021084,2.647770015349064e-05,-0.5416064881455285,2.309895475089223e-05,-0.556282313847549,2.063988858704787e-05
-0.5174625112698681,3.188825422547417e-05,-0.5253520676663339,2.694671509185904e-05,-0.5431417342223883,2.346699159788869e-05,-0.5580027220945125,2.094292372150815e-05
-0.5185922667216958,3.254339607229348e-05,-0.5266958340173584,2.742197586088105e-05,-0.5446881407969877,2.383888566324099e-05,-0.559737771015778,2.124855334182786e-05
-0.5197250970621621,3.321034674361896e-05,-0.5280471034901801,2.790350557934269e-05,-0.5462459195300322,2.421462579802917e-05,-0.561487737114321,2.155675807284746e-05
-0.5208610669276481,3.388925768848763e-05,-0.5294060204516875,2.839132564370872e-05,-0.5478152861260606,2.459419949073385e-05,-0.5632529021288684,2.186751782762067e-05
-0.5220002422265744,3.458028024283917e-05,-0.5307727319559539,2.888545567972236e-05,-0.5493964604156669,2.497759286674239e-05,-0.5650335531261401,2.218081184193351e-05
-0.5231426901582439,3.528356554995679e-05,-0.5321473878008678,2.938591349447388e-05,-0.5509896664390124,2.536479069025297e-05,-0.5668299825934213,2.249661871182389e-05
-0.5242884792322016,3.599926447836186e-05,-0.5335301405861215,2.989271502904039e-05,-0.5525951325306009,2.57557763687026e-05,-0.5686424885313546,2.281491643417515e-05
-0.5254376792881279,3.672752753712876e-05,-0.5349211457725758,3.040587431180435e-05,-0.5542130914052952,2.6150531959849e-05,-0.570471374546849,2.313568245045554e-05
-0.5265903615162886,3.746850478859031e-05,-0.5363205617430209,3.092540341256318e-05,-0.5558437802455403,2.65490381816357e-05,-0.5723169499459793,2.34588936936671e-05
-0.5277465984785605,3.822234575840527e-05,-0.5377285498643507,3.145131239754779e-05,-0.5574874407897592,2.69512744249718e-05,-0.5741795298267562,2.378452663856571e-05
-0.5289064641300574,3.898919934296174e-05,-0.5391452745511682,3.19836092854743e-05,-0.5591443194218826,2.735721876955902e-05,-0.5760594351716277,2.411255735520313e-05
-0.5300700338413731,3.976921371409095e-05,-0.5405709033308392,3.25223000047573e-05,-0.5608146672619665,2.776684800289835e-05,-0.5779569929395738,2.44429615658391e-05
-0.5312373844214675,4.056253622106894e-05,-0.5420056069100097,3.306738835202048e-05,-0.5624987402578536,2.818013764261011e-05,-0.5798725361576433,2.477571470526015e-05
-0.5324085941412162,4.136931328988685e-05,-0.543449559242603,3.361887595204516e-05,-0.5641967992778183,2.859706196219812e-05,-0.5818064040117736,2.511079198453533e-05
-0.5335837427576442,4.218969031977057e-05,-0.5449029375993091,3.417676221930284e-05,-0.56590911020414,2.901759402039124e-05,-0.5837589419367282,2.544816845822841e-05
-0.5347629115388717,4.302381157693769e-05,-0.5463659226385802,3.474104432122507e-05,-0.5676359440275403,2.944170569419129e-05,-0.5857305017049779,2.578781909507634e-05
-0.5359461832897869,4.387182008557533e-05,-0.547838698479143,3.531171714336852e-05,-0.5693775769424101,2.986936771575609e-05,-0.5877214415143419,2.612971885213226e-05
-0.5371336423784789,4.47338575160359e-05,-0.5493214527740402,3.588877325663998e-05,-0.571134290442751,3.030054971324188e-05,-0.5897321260741979,2.647384275235921e-05
-0.5383253747634456,4.56100640702411e-05,-0.5508143767862057,3.647220288675098e-05,-0.5729063714187506,3.073522025572922e-05,-0.5917629266900633,2.682016596564842e-05
-0.5395214680216045,4.650057836429366e-05,-0.5523176654655848,3.70619938860788e-05,-0.5746941122538947,3.117334690234816e-05,-0.5938142213463389,2.716866389322092e-05
-0.5407220113771338,4.740553730830239e-05,-0.5538315175278017,3.765813170811465e-05,-0.5764978109225265,3.161489625571758e-05,-0.5958863947870028,2.751931225535788e-05
-0.5419270957311602,4.832507598342156e-05,-0.5553561355343788,3.826059938468821e-05,-0.5783177710877452,3.205983401980572e-05,-0.5979798385940298,2.787208718238828e-05
-0.543136813692328,4.925932751612279e-05,-0.5568917259745083,3.886937750615988e-05,-0.5801543021995292,3.25081250623126e-05,-0.6000949512633109,2.822696530884668e-05
-0.5443512596082671,5.020842294970788e-05,-0.5584384993483742,3.948444420477997e-05,-0.5820077195929714,3.295973348166879e-05,-0.6022321382778333,2.858392387069587e-05
-0.5455705295979911,5.117249111309194e-05,-0.5599966702520229,4.010577514141968e-05,-0.583878344586493,3.341462267873543e-05,-0.6043918121778842,2.894294080549112e-05
-0.5467947215852476,5.215165848687582e-05,-0.5615664574637735,4.073334349588019e-05,-0.5857665045799036,3.38727554332813e-05,-0.6065743926280271,2.930399485534394e-05
-0.5480239353328498,5.31460490667452e-05,-0.5631480840321601,4.13671199609961e-05,-0.5876725331521628,3.433409398530244e-05,-0.6087803064806048,2.966706567252248e-05
-0.5492582724780173,5.415578422423437e-05,-0.5647417773653924,4.200707274074877e-05,-0.5895967701586917,3.479860012123875e-05,-0.6110099878355071,3.003213392750585e-05
-0.5504978365687483,5.518098256489597e-05,-0.5663477693223198,4.265316755261345e-05,-0.5915395618280725,3.526623526512758e-05,-0.6132638780959532,3.039918141928798e-05
-0.5517427331012574,5.622175978393335e-05,-0.5679662963048786,4.330536763436461e-05,-0.5935012608579686,3.573696057472263e-05,-0.6155424260200231,3.076819118770456e-05
-0.5529930695585026,5.727822851935114e-05,-0.5695975993519997,4.396363375556875e-05,-0.5954822265100859,3.621073704258996e-05,-0.6178460877676821,3.113914762753451e-05
-0.5542489554498318,5.835049820269157e-05,-0.5712419242349507,4.462792423399767e-05,-0.5974828247039885,3.668752560217609e-05,-0.6201753269430366,3.151203660410401e-05
-0.5555105023517781,5.94386749074314e-05,-0.572899521554076,4.529819495719274e-05,-0.5995034281095759,3.716728723882777e-05,-0.6225306146315679,3.188684557009928e-05
-0.5567778239500321,6.054286119512117e-05,-0.5745706468369054,4.597439940941944e-05,-0.6015444162380139,3.764998310572034e-05,-0.6249124294320871,3.226356368326859e-05
-0.5580510360826216,6.166315595936011e-05,-0.5762555606375863,4.66564887042459e-05,-0.6036061755309106,3.813557464463557e-05,-0.6273212574831675,3.264218192467366e-05
-0.5593302567843308,6.279965426770601e-05,-0.5779545286375911,4.734441162298138e-05,-0.605689099447515,3.862402371150408e-05,-0.6297575924838117,3.302269321712456e-05
-0.5606156063323848,6.395244720163069e-05,-0.5796678217476545,4.803811465921257e-05,-0.6077935885497125,3.911529270660781e-05,-0.6322219357081262,3.340509254341161e-05
-0.5619072072934366,6.512162169464297e-05,-0.5813957162108774,4.873754206966889e-05,-0.609920050584577,3.960934470931125e-05,-0.6347147960137831,3.378937706392376e-05
-0.5632051845718835,6.630726036870983e-05,-0.5831384937069359,4.944263593164915e-05,-0.612068900564243,4.010614361716612e-05,-0.6372366898440636,3.417554623322221e-05
-0.5645096654595472,6.750944136911645e-05,-0.5848964414573279,5.015333620723781e-05,-0.6142405608428441,4.06056542892066e-05,-0.6397881412232962,3.456360191511632e-05
-0.5658207796867487,6.872823819792171e-05,-0.586669852331577,5.086958081453177e-05,-0.6164354611902649,4.1107842693224e-05,-0.6423696817455182,3.495354849577042e-05
-0.5671386594748118,6.996371954617291e-05,-0.5884590249543122,5.159130570609485e-05,-0.618654038862446,4.161267605678086e-05,-0.6449818505562153,3.534539299435073e-05
-0.5684634395900272,7.121594912505875e-05,-0.5902642638131346,5.231844495484991e-05,-0.6208967386679782,4.212012302169438e-05,-0.6476251943270077,3.573914517070535e-05
-0.5697952573991114,7.248498549619204e-05,-0.5920858793671682,5.305093084760768e-05,-0.6231640130307197,4.263015380168664e-05,-0.6503002672231928,3.613481762955525e-05
-0.5711342529261949,7.377088190122767e-05,-0.593924188156195,5.378869398642262e-05,-0.6254563220481644,4.314274034286814e-05,-0.6530076308640698,3.653242592066222e-05
-0.5724805689113712,7.507368609103269e-05,-0.595779512910253,5.453166339795382e-05,-0.6277741335452953,4.365785648668787e-05,-0.6557478542760138,3.693198863442885e-05
-0.5738343508708443,7.639344015464475e-05,-0.5976521826595818,5.527976665099541e-05,-0.6301179231236498,4.417547813494864e-05,-0.6585215138382949,3.733352749237781e-05
-0.5751957471587077,7.773018034826553e-05,-0.5995425328447783,5.603292998232525e-05,-0.6324881742053323,4.46955834164541e-05,-0.6613291932216816,3.773706743195436e-05
-0.5765649090303884,7.908393692455345e-05,-0.6014509054270265,5.679107843100356e-05,-0.6348853780717107,4.521815285481835e-05,-0.6641714833199048,3.814263668509311e-05
-0.5779419907077958,8.045473396249783e-05,-0.6033776489982492,5.7554135981234e-05,-0.6373100338965363,4.574316953693493e-05,-0.6670489821741028,3.855026684999345e-05
-0.5793271494462047,8.18425891981687e-05,-0.6053231188910264,5.832202571387943e-05,-0.6397626487732413,4.627061928156923e-05,-0.6699622948904134,3.895999295555313e-05
-0.5807205456029112,8.324751385665667e-05,-0.6072876772881062,5.909466996669724e-05,-0.6422437377361692,4.680049080750257e-05,-0.6729120335509307,3.937185351791941e-05
-0.5821223427076991,8.4669512485538e-05,-0.6092716933313373,5.987199050334055e-05,-0.6447538237755126,4.733277590062564e-05,-0.6758988171182871,3.978589058863204e-05
-0.5835327075351453,8.610858279020737e-05,-0.6112755432298311,6.06539086911363e-05,-0.6472934378457424,4.786746957934581e-05,-0.678923271334182,4.020214979384846e-05
-0.584951810178808,8.756471547145503e-05,-0.6132996103671562,6.14403456876259e-05,-0.6498631188673325,4.840457025764309e-05,-0.6819860286122286,4.062068036416801e-05
-0.5863798241273257,8.903789406566702e-05,-0.6153442854073614,6.223122263582047e-05,-0.6524634137216001,4.894407990508013e-05,-0.6850877279255438,4.104153515459511e-05
-0.5878169263424671,9.052809478806181e-05,-0.6174099663996049,6.3026460868085e-05,-0.6550948772385072,4.948600420304578e-05,-0.6882290146895678,4.14647706542171e-05
-0.5892632973391632,9.203528637938431e-05,-0.6194970588811701,6.382598211853372e-05,-0.6577580721772931,5.003035269648737e-05,-0.6914105406406517,4.189044698520768e-05
-0.5907191212675584,9.355942995650825e-05,-0.6216059759786268,6.462970874377326e-05,-0.6604535691998337,5.057713894036494e-05,-0.6946329637110151,4.23186278908085e-05
-0.5921845859971124,9.51004788674085e-05,-0.6237371385068948,6.543756395179125e-05,-0.6631819468366562,5.112638064004289e-05,-0.697896947900724,4.274938071198804e-05
-0.5936598832027882,9.665837855099741e-05,-0.62589097506596,6.624947203874302e-05,-0.6659437914455719,5.167809978482036e-05,-0.7012031631474025,4.318277635252797e-05
-0.5951452084533553,9.823306640232584e-05,-0.6280679221349745,6.706535863333938e-05,-0.668739697162926,5.223232277379003e-05,-0.7045522851944475,4.361888923234256e-05
-0.5966407613018438,9.982447164368567e-05,-0.6302684241634777,6.788515094849183e-05,-0.6715702658475038,5.278908053321054e-05,-0.7079449954585559,4.405779722889421e-05
-0.5981467453781777,0.0001014325152021608,-0.6324929336594614,6.870877803981792e-05,-0.6744361070171725,5.334840862457399e-05,-0.7113819808974446,4.4499581606635e-05
-0.5996633684840156,0.0001030571095941999,-0.6347419112739936,6.953617107055591e-05,-0.6773378377783938,5.391034734255777e-05,-0.714863933878666,4.494432693446682e-05
-0.6011908426898309,0.0001046981588178048,-0.6370158258821177,7.036726358238153e-05,-0.6802760827487739,5.447494180205423e-05,-0.7183915520504884,4.539212099128539e-05
-0.6027293844342538,0.0001063555582529496,-0.6393151546597333,7.120199177156319e-05,-0.6832514739728877,5.504224201349263e-05,-0.7219655382158308,4.584305465974425e-05
-0.6042792146257017,0.0001080291945708635,-0.6416403831561663,7.204029476982948e-05,-0.6862646508316514,5.561230294568519e-05,-0.7255866002102838,4.629722180844963e-05
-0.6058405587463238,0.0001097189456528414,-0.6439920053621326,7.288211492926707e-05,-0.6893162599455875,5.618518457545945e-05,-0.7292554507852775,4.675471916287302e-05
-0.6074136469582752,0.0001114246805192497,-0.6463705237727986,7.372739811049964e-05,-0.6924069550723699,5.676095192337324e-05,-0.7329728074974691,4.72156461653444e-05
-0.6089987142123445,0.0001131462592694327,-0.6487764494456467,7.457609397333962e-05,-0.6955373969991074,5.733967507484991e-05,-0.7367393926054513,4.76801048245668e-05
-0.6105960003589483,0.0001148835330332308,-0.6512103020528566,7.542815626904051e-05,-0.6987082534298792,5.792142918612162e-05,-0.7405559329748761,4.814819955516754e-05
-0.612205750261505,0.0001166363439348474,-0.6536726099279158,7.628354313321511e-05,-0.7019201988690948,5.850629447442203e-05,-0.7444231599930979,4.862003700787802e-05
-0.6138282139122024,0.0001184045250698177,-0.6561639101061851,7.714221737841986e-05,-0.7051739145013172,5.909435619193475e-05,-0.7483418094944263,4.909572589100489e-05
-0.6154636465501593,0.0001201879004958451,-0.6586847483591529,7.800414678534837e-05,-0.7084700880682446,5.96857045830719e-05,-0.7523126216970644,4.957537678392657e-05
-0.6171123087819899,0.000121986285238294,-0.6612356792221257,7.88693043915137e-05,-0.7118094137436066,6.028043482473427e-05,-0.7563363411527799,5.005910194341447e-05
-0.6187744667047683,0.0001237994853111336,-0.6638172660151158,7.973766877624268e-05,-0.7151925920067934,6.087864694928787e-05,-0.7604137167103278,5.054701510364059e-05
-0.6204503920313853,0.0001256272977541446,-0.6664300808567101,8.060922434074889e-05,-0.7186203295160849,6.148044575007905e-05,-0.7645455014935902,5.103923127078864e-05
-0.6221403622182915,0.0001274695106872106,-0.6690747046707188,8.148396158200139e-05,-0.7220933389824076,6.208594066940684e-05,-0.7687324528953636,5.153586651323862e-05
-0.6238446605956074,0.0001293259033825189,-0.6717517271854352,8.236187735905542e-05,-0.7256123390445957,6.269524566896936e-05,-0.7729753325876425,5.203703774833575e-05
-0.6255635764995851,0.0001311962463555147,-0.6744617469253587,8.324297515047063e-05,-0.7291780541471726,6.330847908290544e-05,-0.7772749065492024,5.254286252679605e-05
-0.6272974054073877,0.0001330803014754359,-0.6772053711952681,8.412726530140324e-05,-0.7327912144217228,6.392576345366076e-05,-0.7816319451111926,5.305345881582673e-05
-0.6290464490741616,0.0001349778220962797,-0.679983216056568,8.501476525892795e-05,-0.7364525555729449,6.454722535101791e-05,-0.7860472230213769,5.356894478206251e-05
-0.6308110156723565,0.0001368885532090291,-0.6827959062958644,8.590549979411983e-05,-0.7401628187705183,6.517299517474203e-05,-0.7905215195275623,5.408943857543316e-05
-0.6325914199332463,0.0001388122316159737,-0.6856440753857747,8.679950120941109e-05,-0.7439227505479349,6.580320694140828e-05,-0.7950556184806721,5.461505811507999e-05
-0.634387983290601,0.0001407485861279501,-0.6885283654380143,8.769680952972903e-05,-0.74773310270946,6.643799805608864e-05,-0.7996503084578077,5.514592087843626e-05
-0.6362010340264406,0.0001426973377853033,-0.6914494271488598,8.859747267592162e-05,-0.7515946322463989,6.707750906969048e-05,-0.804306382905547,5.568214369457234e-05
-0.6380309074188037,0.000144658200103364,-0.6944079197371318,8.950154661898994e-05,-0.7555081012638414,6.772188342284659e-05,-0.8090246403036165,5.622384254288503e-05
-0.6398779458914492,0.0001466308793432098,-0.6974045108749043,9.040909551366796e-05,-0.7594742769190521,6.837126717736449e-05,-0.8138058843489698,5.677113235817974e-05
-0.6417424991653984,0.0001486150748084468,-0.7004398766111988,9.132019180992204e-05,-0.7634939313726519,6.902580873634467e-05,-0.8186509241601854,5.732412684315391e-05
-0.6436249244122205,0.0001506104791687232,-0.7035147012889897,9.223491634099115e-05,-0.7675678417537095,6.96856585541726e-05,-0.8235605745019955,5.788293828924493e-05
-0.6455255864089469,0.0001526167788106374,-0.7066296774559047,9.31533583866409e-05,-0.7716967901398273,7.035096883767865e-05,-0.8285356560296454,5.844767740674925e-05
-0.6474448576944924,0.0001546336542166697,-0.7097855057690736,9.407561571038098e-05,-0.7758815635532594,7.102189323984262e-05,-0.8335769955526698,5.901845316505826e-05
-0.6493831187274497,0.0001566607803727034,-0.7129828948946511,9.500179456947422e-05,-0.7801229539740429,7.169858654749008e-05,-0.8386854263175796,5.959537264378863e-05
-0.6513407580451076,0.0001586978272046498,-0.7162225614025974,9.593200969666441e-05,-0.7844217583710615,7.238120436449067e-05,-0.8438617883088392,6.017854089550947e-05
-0.6533181724235382,0.0001607444600446268,-0.7195052296573807,9.686638425265925e-05,-0.7887787787518856,7.306990279201983e-05,-0.8491069285674336,6.076806082069179e-05
-0.6553157670385719,0.0001628003401270559,-0.7228316317053354,9.780504974852929e-05,-0.7931948222321576,7.376483810748633e-05,-0.8544217015262225,6.136403305541979e-05
-0.6573339556274824,0.0001648651251149785,-0.7262025071594707,9.874814593731685e-05,-0.7976707011251929,7.4466166443752e-05,-0.8598069693612066,6.196655587232036e-05
-0.6593731606511732,0.0001669384696567818,-0.7296186030826082,9.969582067430209e-05,-0.8022072330523858,7.517404347029089e-05,-0.8652636023577491,6.257572509507428e-05
-0.6614338134566553,0.000169020025973446,-0.733080673869781,0.0001006482297455291,-0.8068052410748938,7.588862407793029e-05,-0.8707924792907386,6.31916340267865e-05
-0.6635163544395808,0.0001711094444762955,-0.7365894811308997,0.0001016055366643695,-0.8114655538469786,7.661006206881026e-05,-0.8763944878176064,6.381437339239686e-05
-0.6656212332065923,0.0001732063744151398,-0.7401457935747513,0.0001025679124360834,-0.8161890057912639,7.733850985316981e-05,-0.8820705248830814,6.444403129522579e-05
-0.6677489087372219,0.0001753104645565441,-0.7437503868954536,0.0001035355352905249,-0.8209764372960628,7.807411815453226e-05,-0.88782149713451,6.50806931876563e-05
-0.6698998495450661,0.0001774213638918459,-0.747404043662542,0.0001045085903833416,-0.8258286949348056,7.881703572481096e-05,-0.8936483213465501,6.572444185586786e-05
-0.672074533837945,0.0001795387223743804,-0.7511075532159128,0.0001054872694662206,-0.8307466317074855,7.956740907079297e-05,-0.89955192485402,6.637535741844868e-05
-0.6742734496767364,0.0001816621916852213,-0.7548617115668868,0.0001064717705269404,-0.8357311073039222,8.032538219338347e-05,-0.9055332459916768,6.703351733863483e-05
-0.6764970951325644,0.0001837914260265774,-0.758667321306697,0.0001074622974002072,-0.8407829883885275,8.109109634090892e-05,-0.9115932345396993,6.769899644984263e-05
-0.6787459784420029,0.0001859260829418087,-0.7625251915237199,0.000108459059350455,-0.8459031489061459,8.186468977767851e-05,-0.9177328521736489,6.837186699408822e-05
-0.6810206181599443,0.0001880658241608351,-0.7664361377307991,0.0001094622706280123,-0.8510924704084296,8.264629756889969e-05,-0.9239530729177149,6.905219867282022e-05
-0.6833215433097657,0.0001902103164695196,-0.770400981804009,0.0001104721500002381,-0.8563518424001094,8.343605138292852e-05,-0.9302548836000579,6.974005870962698e-05
-0.6856492935304146,0.0001923592326013973,-0.7744205519342107,0.0001114889202594333,-0.8616821627044173,8.423407931171633e-05,-0.9366392843091093,7.043551192422282e-05
-0.6880044192200232,0.0001945122521499088,-0.7784956825927416,0.0001125128077095309,-0.867084337846827,8.504050571018552e-05,-0.9431072888497225,7.113862081706714e-05
-0.6903874816756508,0.0001966690624990759,-0.7826272145125492,0.0001135440416337473,-0.8725592834561995,8.585545105513909e-05,-0.9496599251981207,7.184944566392613e-05
-0.69279905322874,0.0001988293597703195,-0.7868159946860631,0.000114582853745554,-0.8781079246823305,8.667903182417206e-05,-0.9562982359546278,7.25680446196467e-05
-0.6952397173758733,0.0002009928497828974,-0.791062876381037,0.0001156294776254789,-0.8837311966288436,8.751136039491763e-05,-0.9630232787932473,7.329447383038447e-05
-0.6977100689043996,0.0002031592490251788,-0.7953687191755574,0.000116684148146395,-0.8894300448003086,8.835254496482607e-05,-0.9698361269071969,7.402878755349943e-05
-0.7002107140125069,0.0002053282856337445,-0.7997343890133319,0.0001177471008900672,-0.8952054255624087,8.920268949153561e-05,-0.9767378694495851,7.477103828431911e-05
-0.7027422704233106,0.0002074997003770403,-0.8041607582803165,0.0001188185715578379,-0.9010583066139587,9.006189365376517e-05,-0.9837296119684829,7.552127688895406e-05
-0.7053053674925294,0.0002096732476400678,-0.8086487059036308,0.0001198987953784033,-0.9069896674695338,9.093025283252455e-05,-0.9908124768357168,7.627955274234997e-05
-0.7079006463093249,0.0002118486964063442,-0.8131991174736428,0.0001209880065156955,-0.9130004999514533,9.180785811231331e-05,-0.9979876036687774,7.704591387075802e-05
-0.7105287597898953,0.0002140258312331192,-0.8178128853899826,0.0001220864374799156,-0.9190918086898651,9.269479630186219e-05,-1.005256149745322,7.782040709781719e-05
-0.7131903727634124,0.0002162044532155951,-0.8224909090321419,0.0001231943185447681,-0.9252646116296671,9.359114997385101e-05,-1.012619290409818,7.86030781934521e-05
-0.7158861620499222,0.0002183843809356594,-0.8272340949551995,0.0001243118771739342,-0.9315199405430236,9.449699752293555e-05,-1.020078219471947,7.939397202481143e-05
-0.7186168165298399,0.0002205654513904215,-0.8320433571110903,0.000125439337459771,-0.9378588415462499,9.54124132413147e-05,-1.027634149596471,8.019313270849413e-05
-0.7213830372046963,0.0002227475208956283,-0.8369196170957059,0.0001265769195771641,-0.9442823756198743,9.633746741098035e-05,-1.035288312684326,8.100060376334125e-05
-0.7241855372488257,0.0002249304659588416,-0.8418638044219872,0.0001277248392553582,-0.9507916191307202,9.727222641170945e-05,-1.043041960244777,8.181642826310173e-05
-0.7270250420517204,0.0002271141841170845,-0.8468768568190387,0.0001288833072704802,-0.9573876643549045,9.821675284379103e-05,-1.050896363758545,8.264064898832035e-05
-0.7299022892508127,0.0002292985947335073,-0.8519597205571572,0.0001300525289613224,-0.9640716200006921,9.917110566441362e-05,-1.058852815031869,8.347330857683477e-05
-0.7328180287544994,0.0002314836397474977,-0.8571133507985416,0.0001312327037707979,-0.9708446117302155,0.0001001353403365925,-1.06691262654154,8.431444967231193e-05
-0.7357730227552699,0.0002336692843725631,-0.8623387119733172,0.0001324240248152918,-0.9777077826791323,0.0001011095089894733,-1.075077131770971,8.516411507030159e-05
-0.7387680457328623,0.0002358555177362365,-0.8676367781803853,0.0001336266784839366,-0.9846622939733563,0.0001020936605888164,-1.083347685537472,8.602234786133223e-05
-0.7418038844474337,0.0002380423534562413,-0.873008533612483,0.0001348408440696199,-0.9917093252420794,0.0001030878411164483,-1.09172566431088,8.688919157062552e-05
-0.7448813379228068,0.0002402298301471482,-0.8784549730047343,0.0001360666934333102,-0.9988500751263761,0.0001040920937574528,-1.100212466523798,8.776469029405558e-05
-0.7480012174199231,0.0002424180118518108,-0.8839771021058503,0.0001373043907030331,-1.006085761782762,0.0001051064590938771,-1.108809512873699,8.864888883003466e-05
-0.7511643464007325,0.0002446069883919717,-0.8895759381710533,0.0001385540920085971,-1.013417623381152,0.0001061309753037304,-1.117518246617188,8.954183280705684e-05
-0.7543715604828205,0.0002467968756325661,-0.8952525104756972,0.0001398159452528953,-1.020846918596766,0.0001071656783640776,-1.126340133856762,9.04435688066868e-05
-0.7576237073851868,0.0002489878156544586,-0.9010078608484897,0.0001410900899203668,-1.028374927095573,0.000108210602257046,-1.135276663820409,9.135414448183266e-05
-0.7609216468656772,0.0002511799768305972,-0.9068430442231379,0.0001423766569229272,-1.036002950012995,0.0001092657791776069,-1.14432934913442,9.227360867019528e-05
-0.7642662506506848,0.0002533735538008735,-0.9127591292071958,0.0001436757684834289,-1.043732310425625,0.0001103312397420265,-1.153499726089797,9.320201150283706e-05
-0.7676584023578434,0.000255568767341349,-0.918757198666837,0.0001449875380564533,-1.051564353815826,0.0001114070131959304,-1.162789354902638,9.41394045078641e-05
-0.7710989974125528,0.0002577658641239296,-0.9248383503262485,0.0001463120702859912,-1.059500448529127,0.0001124931276209828,-1.172199819968904,9.508584070926504e-05
-0.7745889429592856,0.0002599651163630474,-0.9310036973803155,0.0001476494609993276,-1.067541986224422,0.000113589610139236,-1.181732730113952,9.604137472099615e-05
-0.7781291577687557,0.0002621668213464535,-0.9372543691192586,0.0001489997972362193,-1.07569038231704,0.000114696487114272,-1.191389718837215,9.700606283644785e-05
-0.7817205721421381,0.0002643713008478162,-0.943591511563892,0.0001503631573122391,-1.083947076414815,0.0001158137843483273,-1.201172444552419,9.79799631134713e-05
-0.7853641278136552,0.0002665789004194742,-0.9500162881101766,0.0001517396109149584,-1.092313532747351,0.000116941527274662,-1.21108259082367,9.896313545518363e-05
-0.7890607778529586,0.0002687899885643833,-0.9565298801817774,0.0001531292192314552,-1.100791240588732,0.0001180797411445107,-1.221121866597775,9.995564168680939e-05
-0.7928114865688605,0.0002710049557870564,-0.96313348788936,0.0001545320351054653,-1.109381714673964,0.0001192284512080286,-1.231292006433089,0.0001009575456288533
-0.7966172294160652,0.0002732242135240725,-0.9698283306954153,0.0001559481032223458,-1.118086495609524,0.0001203876828887268,-1.241594770725196,0.0001019689131669276
-0.800478992906676,0.0002754481929555688,-0.9766156480834536,0.0001573774603198897,-1.126907150278352,0.0001215574619509674,-1.252031945929653,0.000102989812318597
-0.8043977745283337,0.0002776773436999684,-0.9834967002304701,0.0001588201354229118,-1.135845272239766,0.0001227378146601745,-1.262605344782048,0.0001040203132976256
-0.808374582670949,0.0002799121323950945,-0.9904727686816598,0.0001602761500994451,-1.144902482124694,0.0001239287679354927,-1.273316806515523,0.0001050604885760406
-0.8124104365640602,0.0002821530411696951,-0.9975451570264342,0.0001617455187363044,-1.154080428026734,0.0001251303494947042,-1.284168197075922,0.0001061104129444552
-0.8165063662269284,0.0002844005660103089,-1.004715191574876,0.000163228248831725,-1.163380785889526,0.0001263425879913007,-1.29516140933465,0.0001071701635711133
-0.8206634124335263,0.0002866552150292904,-1.011984222033862,0.0001647243413027554,-1.172805259890925,0.0001275655131436712,-1.306298363299278,0.0001082398200601463
-0.8248826266946291,0.0002889175066406919,-1.019353622182164,0.000166233790805063,-1.182355582824512,0.0001287991558564538,-1.317581006321912,0.0001093194645095558
