waveVsWave(?x OS("/M0" "gmoverid") ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=1.8e-07) X,waveVsWave(?x OS("/M0" "gmoverid") ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=1.8e-07) Y,waveVsWave(?x OS("/M0" "gmoverid") ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=3.6e-07) X,waveVsWave(?x OS("/M0" "gmoverid") ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=3.6e-07) Y,waveVsWave(?x OS("/M0" "gmoverid") ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=5.4e-07) X,waveVsWave(?x OS("/M0" "gmoverid") ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=5.4e-07) Y,waveVsWave(?x OS("/M0" "gmoverid") ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=7.2e-07) X,waveVsWave(?x OS("/M0" "gmoverid") ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=7.2e-07) Y
25.20980004408571,41.75219025371086,25.27016927822929,68.67990568199036,25.15282848876776,86.85032058294898,25.01484455801859,99.88391818417095
25.20416969564595,41.88630191343469,25.26116452513094,68.83705974826057,25.14187532915587,87.00041161244036,25.00259131839997,100.0274795225551
25.19848381090399,42.02008937918369,25.2520819016467,68.99313371371724,25.13083790624249,87.14905181295904,24.99025382295923,100.1693924525128
25.19274194928788,42.15355209421187,25.24292105969108,69.14813471581149,25.11971610899255,87.2962560004606,24.97783222363347,100.3096780549931
25.18694366939553,42.28668948908392,25.23368165806125,69.30206984188,25.1085098406586,87.44203890611786,24.96532669239879,100.4483572995413
25.18108852907204,42.41950098225921,25.22436336269936,69.45494613163865,25.09721901913728,87.58641518062855,24.9527374216294,100.5854510500608
25.17517608548986,42.55198598067365,25.21496584695874,69.60677057967679,25.0858435773279,87.72939939853518,24.94006462445319,100.7209800705864
25.16920589523124,42.6841438803187,25.20548879187499,69.75755013796756,25.07438346349278,87.87100606254546,24.92730853510328,100.8549650310326
25.16317751437373,42.81597406681922,25.19593188644143,69.90729171838365,25.06283864161934,88.0112496078806,24.91446940926464,100.9874265129454
25.15709049857753,42.94747591600913,25.18629482788889,70.05600219521664,25.05120909178331,88.1501444066183,24.90154752441541,101.1183850152316
25.15094440317642,43.07864879450664,25.17657732197011,70.20368840771557,25.0394948105133,88.28770477204921,24.88854318016249,101.2478609598851
25.14473878327047,43.20949206028791,25.16677908324808,70.35035716262489,25.02769581115593,88.42394496304148,24.87545669857004,101.3758746976865
25.13847319382263,43.34000506326161,25.15689983538934,70.49601523673697,25.01581212424126,88.55887918840547,24.86228842448106,101.5024465138816
25.13214718975699,43.47018714584259,25.14693931146071,70.64066937945344,25.00384379784836,88.69252161126643,24.84903872583068,101.6275966338384
25.12576032606088,43.60003764352727,25.13689725423101,70.7843263153532,24.9917908979707,88.82488635344309,24.83570799395059,101.7513452286811
25.11931215788943,43.72955588546864,25.1267734164763,70.92699274677784,24.97965350888062,88.95598749982199,24.822296643864,101.8737124208725
25.11280224067294,43.85874119505343,25.11656756128952,71.06867535641771,24.96743173349272,89.08583910274103,24.8088051145703,101.9947182898035
25.10623013022803,43.98759289048132,25.1062794623938,71.20938080991669,24.95512569372578,89.21445518635568,24.79523386931801,102.1143828772814
25.0995953828709,44.11611028534558,25.09590890445985,71.34911575848282,24.94273553086249,89.34184975102788,24.78158339586626,102.2327261930563
25.09289755553451,44.24429268921656,25.08545568342681,71.48788684151039,24.9302614059071,89.46803677768851,24.76785420673248,102.3497682202211
25.08613620588863,44.37213940822855,25.07491960682724,71.62570068921546,24.91770349993946,89.59303023220646,24.75404683942673,102.4655289206352
25.07931089246318,44.49964974566927,25.06430049411488,71.76256392528117,24.90506201446609,89.7168440697525,24.74016185667081,102.5800282402382
25.07242117477472,44.62682300257334,25.05359817699644,71.89848316950999,24.89233717176694,89.83949223914441,24.72619984660129,102.6932861143443
25.06546661345648,44.75365847832052,25.04281249976613,72.03346504049712,24.87952921523761,89.96098868719668,24.71216142295572,102.8053224728664
25.05844677039171,44.8801554712371,25.03194331964349,72.16751615830415,24.86663840972615,90.08134736304521,24.69804722524076,102.9161572454563
25.05136120885052,45.00631327920356,25.02099050711413,72.30064314715145,24.85366504186426,90.20058222246497,24.68385791888098,103.0258103666128
25.04420949363,45.13213120026671,25.00995394627278,72.43285263811821,24.84060942039178,90.31870723217351,24.66959419534733,103.1343017806815
